RPS,Ion,,Expected downtime (days),,,,,,,,,Ion,RPS,Expected downtime (days),Availability,,,
s_parts=66,s_parts=9,4990494.947,4990.494947,,,,,,,,,9,66,4990.494947,65.82%,,,
s_parts=66,s_parts=8,4990495.019,4990.495019,,,,,,,,,8,66,4990.495019,65.82%,,,
s_parts=66,s_parts=7,4990495.986,4990.495986,,,,,,,,,7,66,4990.495986,65.82%,,,
s_parts=66,s_parts=6,4990507.814,4990.507814,,,,,,,,,6,66,4990.507814,65.82%,,,
s_parts=66,s_parts=5,4990637.853,4990.637853,,,,,,,,,5,66,4990.637853,65.82%,,,
s_parts=66,s_parts=4,4991904.5,4991.9045,,,,,,,,,4,66,4991.9045,65.81%,,,
s_parts=66,s_parts=3,5002628.226,5002.628226,,,,,,,,,3,66,5002.628226,65.74%,,,
s_parts=70,s_parts=1,5060619.257,5060.619257,,,,,,,,,1,70,5060.619257,65.34%,,,
s_parts=66,s_parts=2,5079556.305,5079.556305,,,,,,,,,2,66,5079.556305,65.21%,,,
s_parts=65,s_parts=10,5130766.847,5130.766847,,,,,,,,,10,65,5130.766847,64.86%,,,
s_parts=65,s_parts=9,5130766.851,5130.766851,,,,,,,,,9,65,5130.766851,64.86%,,,
s_parts=65,s_parts=8,5130766.914,5130.766914,,,,,,,,,8,65,5130.766914,64.86%,,,
s_parts=65,s_parts=7,5130767.769,5130.767769,,,,,,,,,7,65,5130.767769,64.86%,,,
s_parts=65,s_parts=6,5130778.379,5130.778379,,,,,,,,,6,65,5130.778379,64.86%,,,
s_parts=65,s_parts=5,5130896.68,5130.89668,,,,,,,,,5,65,5130.89668,64.86%,,,
s_parts=65,s_parts=4,5132065.415,5132.065415,,,,,,,,,4,65,5132.065415,64.85%,,,
s_parts=65,s_parts=3,5142101.99,5142.10199,,,,,,,,,3,65,5142.10199,64.78%,,,
s_parts=69,s_parts=1,5177385.545,5177.385545,,,,,,,,,1,69,5177.385545,64.54%,,,
s_parts=65,s_parts=2,5215134.684,5215.134684,,,,,,,,,2,65,5215.134684,64.28%,,,
s_parts=64,s_parts=10,5271044.787,5271.044787,,,,,,,,,10,64,5271.044787,63.90%,,,
s_parts=64,s_parts=9,5271044.791,5271.044791,,,,,,,,,9,64,5271.044791,63.90%,,,
s_parts=64,s_parts=8,5271044.846,5271.044846,,,,,,,,,8,64,5271.044846,63.90%,,,
s_parts=64,s_parts=7,5271045.601,5271.045601,,,,,,,,,7,64,5271.045601,63.90%,,,
s_parts=64,s_parts=6,5271055.101,5271.055101,,,,,,,,,6,64,5271.055101,63.90%,,,
s_parts=64,s_parts=5,5271162.555,5271.162555,,,,,,,,,5,64,5271.162555,63.90%,,,
s_parts=64,s_parts=4,5272239.485,5272.239485,,,,,,,,,4,64,5272.239485,63.89%,,,
s_parts=64,s_parts=3,5281622.251,5281.622251,,,,,,,,,3,64,5281.622251,63.82%,,,
s_parts=68,s_parts=1,5294683.058,5294.683058,,,,,,,,,1,68,5294.683058,63.74%,,,
s_parts=64,s_parts=2,5350893.233,5350.893233,,,,,,,,,2,64,5350.893233,63.35%,,,
s_parts=63,s_parts=10,5411327.263,5411.327263,,,,,,,,,10,63,5411.327263,62.94%,,,
s_parts=63,s_parts=9,5411327.266,5411.327266,,,,,,,,,9,63,5411.327266,62.94%,,,
s_parts=63,s_parts=8,5411327.314,5411.327314,,,,,,,,,8,63,5411.327314,62.94%,,,
s_parts=63,s_parts=7,5411327.979,5411.327979,,,,,,,,,7,63,5411.327979,62.94%,,,
s_parts=63,s_parts=6,5411336.471,5411.336471,,,,,,,,,6,63,5411.336471,62.94%,,,
s_parts=63,s_parts=5,5411433.914,5411.433914,,,,,,,,,5,63,5411.433914,62.94%,,,
s_parts=63,s_parts=4,5412424.868,5412.424868,,,,,,,,,4,63,5412.424868,62.93%,,,
s_parts=67,s_parts=1,5412505.004,5412.505004,,,,,,,,,1,67,5412.505004,62.93%,,,
s_parts=63,s_parts=3,5421186.141,5421.186141,,,,,,,,,3,63,5421.186141,62.87%,,,
s_parts=63,s_parts=2,5486827.111,5486.827111,,,,,,,,,2,63,5486.827111,62.42%,,,
s_parts=190,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,190,5490.127649,62.40%,,,
s_parts=191,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,191,5490.127649,62.40%,,,
s_parts=192,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,192,5490.127649,62.40%,,,
s_parts=193,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,193,5490.127649,62.40%,,,
s_parts=194,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,194,5490.127649,62.40%,,,
s_parts=195,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,195,5490.127649,62.40%,,,
s_parts=196,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,196,5490.127649,62.40%,,,
s_parts=197,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,197,5490.127649,62.40%,,,
s_parts=198,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,198,5490.127649,62.40%,,,
s_parts=199,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,199,5490.127649,62.40%,,,
s_parts=200,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,200,5490.127649,62.40%,,,
s_parts=187,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,187,5490.127649,62.40%,,,
s_parts=188,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,188,5490.127649,62.40%,,,
s_parts=189,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,189,5490.127649,62.40%,,,
s_parts=186,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,186,5490.127649,62.40%,,,
s_parts=185,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,185,5490.127649,62.40%,,,
s_parts=184,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,184,5490.127649,62.40%,,,
s_parts=183,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,183,5490.127649,62.40%,,,
s_parts=182,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,182,5490.127649,62.40%,,,
s_parts=181,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,181,5490.127649,62.40%,,,
s_parts=180,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,180,5490.127649,62.40%,,,
s_parts=179,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,179,5490.127649,62.40%,,,
s_parts=178,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,178,5490.127649,62.40%,,,
s_parts=177,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,177,5490.127649,62.40%,,,
s_parts=176,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,176,5490.127649,62.40%,,,
s_parts=175,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,175,5490.127649,62.40%,,,
s_parts=174,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,174,5490.127649,62.40%,,,
s_parts=173,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,173,5490.127649,62.40%,,,
s_parts=172,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,172,5490.127649,62.40%,,,
s_parts=171,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,171,5490.127649,62.40%,,,
s_parts=170,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,170,5490.127649,62.40%,,,
s_parts=169,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,169,5490.127649,62.40%,,,
s_parts=168,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,168,5490.127649,62.40%,,,
s_parts=167,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,167,5490.127649,62.40%,,,
s_parts=166,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,166,5490.127649,62.40%,,,
s_parts=165,s_parts=0,5490127.649,5490.127649,,,,,,,,,0,165,5490.127649,62.40%,,,
s_parts=164,s_parts=0,5490127.65,5490.12765,,,,,,,,,0,164,5490.12765,62.40%,,,
s_parts=163,s_parts=0,5490127.65,5490.12765,,,,,,,,,0,163,5490.12765,62.40%,,,
s_parts=162,s_parts=0,5490127.65,5490.12765,,,,,,,,,0,162,5490.12765,62.40%,,,
s_parts=161,s_parts=0,5490127.651,5490.127651,,,,,,,,,0,161,5490.127651,62.40%,,,
s_parts=160,s_parts=0,5490127.652,5490.127652,,,,,,,,,0,160,5490.127652,62.40%,,,
s_parts=159,s_parts=0,5490127.654,5490.127654,,,,,,,,,0,159,5490.127654,62.40%,,,
s_parts=158,s_parts=0,5490127.658,5490.127658,,,,,,,,,0,158,5490.127658,62.40%,,,
s_parts=157,s_parts=0,5490127.663,5490.127663,,,,,,,,,0,157,5490.127663,62.40%,,,
s_parts=156,s_parts=0,5490127.671,5490.127671,,,,,,,,,0,156,5490.127671,62.40%,,,
s_parts=155,s_parts=0,5490127.684,5490.127684,,,,,,,,,0,155,5490.127684,62.40%,,,
s_parts=154,s_parts=0,5490127.704,5490.127704,,,,,,,,,0,154,5490.127704,62.40%,,,
s_parts=153,s_parts=0,5490127.736,5490.127736,,,,,,,,,0,153,5490.127736,62.40%,,,
s_parts=152,s_parts=0,5490127.785,5490.127785,,,,,,,,,0,152,5490.127785,62.40%,,,
s_parts=151,s_parts=0,5490127.859,5490.127859,,,,,,,,,0,151,5490.127859,62.40%,,,
s_parts=150,s_parts=0,5490127.973,5490.127973,,,,,,,,,0,150,5490.127973,62.40%,,,
s_parts=149,s_parts=0,5490128.145,5490.128145,,,,,,,,,0,149,5490.128145,62.40%,,,
s_parts=148,s_parts=0,5490128.405,5490.128405,,,,,,,,,0,148,5490.128405,62.40%,,,
s_parts=147,s_parts=0,5490128.792,5490.128792,,,,,,,,,0,147,5490.128792,62.40%,,,
s_parts=146,s_parts=0,5490129.368,5490.129368,,,,,,,,,0,146,5490.129368,62.40%,,,
s_parts=145,s_parts=0,5490130.218,5490.130218,,,,,,,,,0,145,5490.130218,62.40%,,,
s_parts=144,s_parts=0,5490131.463,5490.131463,,,,,,,,,0,144,5490.131463,62.40%,,,
s_parts=143,s_parts=0,5490133.277,5490.133277,,,,,,,,,0,143,5490.133277,62.40%,,,
s_parts=142,s_parts=0,5490135.901,5490.135901,,,,,,,,,0,142,5490.135901,62.40%,,,
s_parts=141,s_parts=0,5490139.671,5490.139671,,,,,,,,,0,141,5490.139671,62.40%,,,
s_parts=140,s_parts=0,5490145.052,5490.145052,,,,,,,,,0,140,5490.145052,62.40%,,,
s_parts=139,s_parts=0,5490152.681,5490.152681,,,,,,,,,0,139,5490.152681,62.40%,,,
s_parts=138,s_parts=0,5490163.424,5490.163424,,,,,,,,,0,138,5490.163424,62.40%,,,
s_parts=137,s_parts=0,5490178.45,5490.17845,,,,,,,,,0,137,5490.17845,62.40%,,,
s_parts=136,s_parts=0,5490199.322,5490.199322,,,,,,,,,0,136,5490.199322,62.40%,,,
s_parts=135,s_parts=0,5490228.119,5490.228119,,,,,,,,,0,135,5490.228119,62.40%,,,
s_parts=134,s_parts=0,5490267.575,5490.267575,,,,,,,,,0,134,5490.267575,62.40%,,,
s_parts=133,s_parts=0,5490321.265,5490.321265,,,,,,,,,0,133,5490.321265,62.40%,,,
s_parts=132,s_parts=0,5490393.82,5490.39382,,,,,,,,,0,132,5490.39382,62.39%,,,
s_parts=131,s_parts=0,5490491.187,5490.491187,,,,,,,,,0,131,5490.491187,62.39%,,,
s_parts=130,s_parts=0,5490620.946,5490.620946,,,,,,,,,0,130,5490.620946,62.39%,,,
s_parts=129,s_parts=0,5490792.665,5490.792665,,,,,,,,,0,129,5490.792665,62.39%,,,
s_parts=128,s_parts=0,5491018.325,5491.018325,,,,,,,,,0,128,5491.018325,62.39%,,,
s_parts=127,s_parts=0,5491312.791,5491.312791,,,,,,,,,0,127,5491.312791,62.39%,,,
s_parts=126,s_parts=0,5491694.343,5491.694343,,,,,,,,,0,126,5491.694343,62.39%,,,
s_parts=125,s_parts=0,5492185.254,5492.185254,,,,,,,,,0,125,5492.185254,62.38%,,,
s_parts=124,s_parts=0,5492812.413,5492.812413,,,,,,,,,0,124,5492.812413,62.38%,,,
s_parts=123,s_parts=0,5493607.975,5493.607975,,,,,,,,,0,123,5493.607975,62.37%,,,
s_parts=122,s_parts=0,5494610.019,5494.610019,,,,,,,,,0,122,5494.610019,62.37%,,,
s_parts=121,s_parts=0,5495863.204,5495.863204,,,,,,,,,0,121,5495.863204,62.36%,,,
s_parts=120,s_parts=0,5497419.373,5497.419373,,,,,,,,,0,120,5497.419373,62.35%,,,
s_parts=119,s_parts=0,5499338.099,5499.338099,,,,,,,,,0,119,5499.338099,62.33%,,,
s_parts=118,s_parts=0,5501687.112,5501.687112,,,,,,,,,0,118,5501.687112,62.32%,,,
s_parts=117,s_parts=0,5504542.584,5504.542584,,,,,,,,,0,117,5504.542584,62.30%,,,
s_parts=116,s_parts=0,5507989.226,5507.989226,,,,,,,,,0,116,5507.989226,62.27%,,,
s_parts=115,s_parts=0,5512120.156,5512.120156,,,,,,,,,0,115,5512.120156,62.25%,,,
s_parts=114,s_parts=0,5517036.508,5517.036508,,,,,,,,,0,114,5517.036508,62.21%,,,
s_parts=113,s_parts=0,5522846.75,5522.84675,,,,,,,,,0,113,5522.84675,62.17%,,,
s_parts=112,s_parts=0,5529665.687,5529.665687,,,,,,,,,0,112,5529.665687,62.13%,,,
s_parts=66,s_parts=1,5530845.876,5530.845876,,,,,,,,,1,66,5530.845876,62.12%,,,
s_parts=111,s_parts=0,5537613.154,5537.613154,,,,,,,,,0,111,5537.613154,62.07%,,,
s_parts=110,s_parts=0,5546812.39,5546.81239,,,,,,,,,0,110,5546.81239,62.01%,,,
s_parts=62,s_parts=10,5551613.274,5551.613274,,,,,,,,,10,62,5551.613274,61.98%,,,
s_parts=62,s_parts=9,5551613.277,5551.613277,,,,,,,,,9,62,5551.613277,61.98%,,,
s_parts=62,s_parts=8,5551613.318,5551.613318,,,,,,,,,8,62,5551.613318,61.98%,,,
s_parts=62,s_parts=7,5551613.904,5551.613904,,,,,,,,,7,62,5551.613904,61.98%,,,
s_parts=62,s_parts=6,5551621.479,5551.621479,,,,,,,,,6,62,5551.621479,61.98%,,,
s_parts=62,s_parts=5,5551709.698,5551.709698,,,,,,,,,5,62,5551.709698,61.97%,,,
s_parts=62,s_parts=4,5552620.23,5552.62023,,,,,,,,,4,62,5552.62023,61.97%,,,
s_parts=109,s_parts=0,5557388.127,5557.388127,,,,,,,,,0,109,5557.388127,61.94%,,,
s_parts=62,s_parts=3,5560791.302,5560.791302,,,,,,,,,3,62,5560.791302,61.91%,,,
s_parts=108,s_parts=0,5569464.432,5569.464432,,,,,,,,,0,108,5569.464432,61.85%,,,
s_parts=107,s_parts=0,5583162.356,5583.162356,,,,,,,,,0,107,5583.162356,61.76%,,,
s_parts=106,s_parts=0,5598597.464,5598.597464,,,,,,,,,0,106,5598.597464,61.65%,,,
s_parts=105,s_parts=0,5615877.334,5615.877334,,,,,,,,,0,105,5615.877334,61.54%,,,
s_parts=62,s_parts=2,5622931.929,5622.931929,,,,,,,,,2,62,5622.931929,61.49%,,,
s_parts=104,s_parts=0,5635099.117,5635.099117,,,,,,,,,0,104,5635.099117,61.40%,,,
s_parts=65,s_parts=1,5649701.079,5649.701079,,,,,,,,,1,65,5649.701079,61.30%,,,
s_parts=103,s_parts=0,5656347.263,5656.347263,,,,,,,,,0,103,5656.347263,61.26%,,,
s_parts=102,s_parts=0,5679691.499,5679.691499,,,,,,,,,0,102,5679.691499,61.10%,,,
s_parts=61,s_parts=10,5691902.167,5691.902167,,,,,,,,,10,61,5691.902167,61.01%,,,
s_parts=61,s_parts=9,5691902.169,5691.902169,,,,,,,,,9,61,5691.902169,61.01%,,,
s_parts=61,s_parts=8,5691902.205,5691.902205,,,,,,,,,8,61,5691.902205,61.01%,,,
s_parts=61,s_parts=7,5691902.718,5691.902718,,,,,,,,,7,61,5691.902718,61.01%,,,
s_parts=61,s_parts=6,5691909.463,5691.909463,,,,,,,,,6,61,5691.909463,61.01%,,,
s_parts=61,s_parts=5,5691989.194,5691.989194,,,,,,,,,5,61,5691.989194,61.01%,,,
s_parts=61,s_parts=4,5692824.593,5692.824593,,,,,,,,,4,61,5692.824593,61.01%,,,
s_parts=61,s_parts=3,5700435.741,5700.435741,,,,,,,,,3,61,5700.435741,60.96%,,,
s_parts=101,s_parts=0,5705185.175,5705.185175,,,,,,,,,0,101,5705.185175,60.92%,,,
s_parts=100,s_parts=0,5732864.027,5732.864027,,,,,,,,,0,100,5732.864027,60.73%,,,
s_parts=61,s_parts=2,5759203.599,5759.203599,,,,,,,,,2,61,5759.203599,60.55%,,,
s_parts=99,s_parts=0,5762745.448,5762.745448,,,,,,,,,0,99,5762.745448,60.53%,,,
s_parts=64,s_parts=1,5769066.651,5769.066651,,,,,,,,,1,64,5769.066651,60.49%,,,
s_parts=98,s_parts=0,5794828.289,5794.828289,,,,,,,,,0,98,5794.828289,60.31%,,,
s_parts=97,s_parts=0,5829093.202,5829.093202,,,,,,,,,0,97,5829.093202,60.07%,,,
s_parts=60,s_parts=10,5832193.517,5832.193517,,,,,,,,,10,60,5832.193517,60.05%,,,
s_parts=60,s_parts=9,5832193.519,5832.193519,,,,,,,,,9,60,5832.193519,60.05%,,,
s_parts=60,s_parts=8,5832193.55,5832.19355,,,,,,,,,8,60,5832.19355,60.05%,,,
s_parts=60,s_parts=7,5832193.999,5832.193999,,,,,,,,,7,60,5832.193999,60.05%,,,
s_parts=60,s_parts=6,5832199.993,5832.199993,,,,,,,,,6,60,5832.199993,60.05%,,,
s_parts=60,s_parts=5,5832271.926,5832.271926,,,,,,,,,5,60,5832.271926,60.05%,,,
s_parts=60,s_parts=4,5833037.221,5833.037221,,,,,,,,,4,60,5833.037221,60.05%,,,
s_parts=60,s_parts=3,5840117.708,5840.117708,,,,,,,,,3,60,5840.117708,60.00%,,,
s_parts=96,s_parts=0,5865503.533,5865.503533,,,,,,,,,0,96,5865.503533,59.83%,,,
s_parts=63,s_parts=1,5888939.043,5888.939043,,,,,,,,,1,63,5888.939043,59.66%,,,
s_parts=60,s_parts=2,5895638.241,5895.638241,,,,,,,,,2,60,5895.638241,59.62%,,,
s_parts=95,s_parts=0,5904006.699,5904.006699,,,,,,,,,0,95,5904.006699,59.56%,,,
s_parts=94,s_parts=0,5944536.007,5944.536007,,,,,,,,,0,94,5944.536007,59.28%,,,
s_parts=59,s_parts=10,5972487.058,5972.487058,,,,,,,,,10,59,5972.487058,59.09%,,,
s_parts=59,s_parts=9,5972487.059,5972.487059,,,,,,,,,9,59,5972.487059,59.09%,,,
s_parts=59,s_parts=8,5972487.086,5972.487086,,,,,,,,,8,59,5972.487086,59.09%,,,
s_parts=59,s_parts=7,5972487.478,5972.487478,,,,,,,,,7,59,5972.487478,59.09%,,,
s_parts=59,s_parts=6,5972492.793,5972.492793,,,,,,,,,6,59,5972.492793,59.09%,,,
s_parts=59,s_parts=5,5972557.572,5972.557572,,,,,,,,,5,59,5972.557572,59.09%,,,
s_parts=59,s_parts=4,5973257.543,5973.257543,,,,,,,,,4,59,5973.257543,59.09%,,,
s_parts=59,s_parts=3,5979835.633,5979.835633,,,,,,,,,3,59,5979.835633,59.04%,,,
s_parts=93,s_parts=0,5987012.822,5987.012822,,,,,,,,,0,93,5987.012822,58.99%,,,
s_parts=62,s_parts=1,6009314.961,6009.314961,,,,,,,,,1,62,6009.314961,58.84%,,,
s_parts=92,s_parts=0,6031348.986,6031.348986,,,,,,,,,0,92,6031.348986,58.69%,,,
s_parts=59,s_parts=2,6032232.107,6032.232107,,,,,,,,,2,59,6032.232107,58.68%,,,
s_parts=91,s_parts=0,6077449.388,6077.449388,,,,,,,,,0,91,6077.449388,58.37%,,,
s_parts=58,s_parts=10,6112782.619,6112.782619,,,,,,,,,10,58,6112.782619,58.13%,,,
s_parts=58,s_parts=9,6112782.621,6112.782621,,,,,,,,,9,58,6112.782621,58.13%,,,
s_parts=58,s_parts=8,6112782.643,6112.782643,,,,,,,,,8,58,6112.782643,58.13%,,,
s_parts=58,s_parts=7,6112782.985,6112.782985,,,,,,,,,7,58,6112.782985,58.13%,,,
s_parts=58,s_parts=6,6112787.689,6112.787689,,,,,,,,,6,58,6112.787689,58.13%,,,
s_parts=58,s_parts=5,6112845.916,6112.845916,,,,,,,,,5,58,6112.845916,58.13%,,,
s_parts=58,s_parts=4,6113485.095,6113.485095,,,,,,,,,4,58,6113.485095,58.13%,,,
s_parts=58,s_parts=3,6119588.063,6119.588063,,,,,,,,,3,58,6119.588063,58.09%,,,
s_parts=90,s_parts=0,6125214.563,6125.214563,,,,,,,,,0,90,6125.214563,58.05%,,,
s_parts=61,s_parts=1,6130191.252,6130.191252,,,,,,,,,1,61,6130.191252,58.01%,,,
s_parts=58,s_parts=2,6168981.535,6168.981535,,,,,,,,,2,58,6168.981535,57.75%,,,
s_parts=89,s_parts=0,6174543.231,6174.543231,,,,,,,,,0,89,6174.543231,57.71%,,,
s_parts=88,s_parts=0,6225334.667,6225.334667,,,,,,,,,0,88,6225.334667,57.36%,,,
s_parts=60,s_parts=1,6251564.821,6251.564821,,,,,,,,,1,60,6251.564821,57.18%,,,
s_parts=57,s_parts=10,6253080.1,6253.0801,,,,,,,,,10,57,6253.0801,57.17%,,,
s_parts=57,s_parts=9,6253080.101,6253.080101,,,,,,,,,9,57,6253.080101,57.17%,,,
s_parts=57,s_parts=8,6253080.12,6253.08012,,,,,,,,,8,57,6253.08012,57.17%,,,
s_parts=57,s_parts=7,6253080.418,6253.080418,,,,,,,,,7,57,6253.080418,57.17%,,,
s_parts=57,s_parts=6,6253084.571,6253.084571,,,,,,,,,6,57,6253.084571,57.17%,,,
s_parts=57,s_parts=5,6253136.807,6253.136807,,,,,,,,,5,57,6253.136807,57.17%,,,
s_parts=57,s_parts=4,6253719.493,6253.719493,,,,,,,,,4,57,6253.719493,57.17%,,,
s_parts=57,s_parts=3,6259373.633,6259.373633,,,,,,,,,3,57,6259.373633,57.13%,,,
s_parts=87,s_parts=0,6277490.833,6277.490833,,,,,,,,,0,87,6277.490833,57.00%,,,
s_parts=57,s_parts=2,6305882.917,6305.882917,,,,,,,,,2,57,6305.882917,56.81%,,,
s_parts=86,s_parts=0,6330918.202,6330.918202,,,,,,,,,0,86,6330.918202,56.64%,,,
s_parts=59,s_parts=1,6373432.569,6373.432569,,,,,,,,,1,59,6373.432569,56.35%,,,
s_parts=85,s_parts=0,6385529.243,6385.529243,,,,,,,,,0,85,6385.529243,56.26%,,,
s_parts=56,s_parts=10,6393379.436,6393.379436,,,,,,,,,10,56,6393.379436,56.21%,,,
s_parts=56,s_parts=9,6393379.437,6393.379437,,,,,,,,,9,56,6393.379437,56.21%,,,
s_parts=56,s_parts=8,6393379.454,6393.379454,,,,,,,,,8,56,6393.379454,56.21%,,,
s_parts=56,s_parts=7,6393379.711,6393.379711,,,,,,,,,7,56,6393.379711,56.21%,,,
s_parts=56,s_parts=6,6393383.37,6393.38337,,,,,,,,,6,56,6393.38337,56.21%,,,
s_parts=56,s_parts=5,6393430.138,6393.430138,,,,,,,,,5,56,6393.430138,56.21%,,,
s_parts=56,s_parts=4,6393960.399,6393.960399,,,,,,,,,4,56,6393.960399,56.21%,,,
s_parts=56,s_parts=3,6399191.044,6399.191044,,,,,,,,,3,56,6399.191044,56.17%,,,
s_parts=84,s_parts=0,6441243.543,6441.243543,,,,,,,,,0,84,6441.243543,55.88%,,,
s_parts=56,s_parts=2,6442932.681,6442.932681,,,,,,,,,2,56,6442.932681,55.87%,,,
s_parts=58,s_parts=1,6495791.357,6495.791357,,,,,,,,,1,58,6495.791357,55.51%,,,
s_parts=83,s_parts=0,6497988.562,6497.988562,,,,,,,,,0,83,6497.988562,55.49%,,,
s_parts=55,s_parts=10,6533680.591,6533.680591,,,,,,,,,10,55,6533.680591,55.25%,,,
s_parts=55,s_parts=9,6533680.592,6533.680592,,,,,,,,,9,55,6533.680592,55.25%,,,
s_parts=55,s_parts=8,6533680.606,6533.680606,,,,,,,,,8,55,6533.680606,55.25%,,,
s_parts=55,s_parts=7,6533680.829,6533.680829,,,,,,,,,7,55,6533.680829,55.25%,,,
s_parts=55,s_parts=6,6533684.044,6533.684044,,,,,,,,,6,55,6533.684044,55.25%,,,
s_parts=55,s_parts=5,6533725.829,6533.725829,,,,,,,,,5,55,6533.725829,55.25%,,,
s_parts=55,s_parts=4,6534207.514,6534.207514,,,,,,,,,4,55,6534.207514,55.25%,,,
s_parts=55,s_parts=3,6539039.041,6539.039041,,,,,,,,,3,55,6539.039041,55.21%,,,
s_parts=82,s_parts=0,6555700.053,6555.700053,,,,,,,,,0,82,6555.700053,55.10%,,,
s_parts=55,s_parts=2,6580127.272,6580.127272,,,,,,,,,2,55,6580.127272,54.93%,,,
s_parts=81,s_parts=0,6614322.164,6614.322164,,,,,,,,,0,81,6614.322164,54.70%,,,
s_parts=57,s_parts=1,6618637.974,6618.637974,,,,,,,,,1,57,6618.637974,54.67%,,,
s_parts=80,s_parts=0,6673807.278,6673.807278,,,,,,,,,0,80,6673.807278,54.29%,,,
s_parts=54,s_parts=10,6673983.543,6673.983543,,,,,,,,,10,54,6673.983543,54.29%,,,
s_parts=54,s_parts=9,6673983.544,6673.983544,,,,,,,,,9,54,6673.983544,54.29%,,,
s_parts=54,s_parts=8,6673983.556,6673.983556,,,,,,,,,8,54,6673.983556,54.29%,,,
s_parts=54,s_parts=7,6673983.748,6673.983748,,,,,,,,,7,54,6673.983748,54.29%,,,
s_parts=54,s_parts=6,6673986.567,6673.986567,,,,,,,,,6,54,6673.986567,54.29%,,,
s_parts=54,s_parts=5,6674023.819,6674.023819,,,,,,,,,5,54,6674.023819,54.29%,,,
s_parts=54,s_parts=4,6674460.562,6674.460562,,,,,,,,,4,54,6674.460562,54.28%,,,
s_parts=54,s_parts=3,6678916.412,6678.916412,,,,,,,,,3,54,6678.916412,54.25%,,,
s_parts=54,s_parts=2,6717463.15,6717.46315,,,,,,,,,2,54,6717.46315,53.99%,,,
s_parts=79,s_parts=0,6734115.637,6734.115637,,,,,,,,,0,79,6734.115637,53.88%,,,
s_parts=56,s_parts=1,6741969.119,6741.969119,,,,,,,,,1,56,6741.969119,53.82%,,,
s_parts=78,s_parts=0,6795214.793,6795.214793,,,,,,,,,0,78,6795.214793,53.46%,,,
s_parts=53,s_parts=10,6814288.279,6814.288279,,,,,,,,,10,53,6814.288279,53.33%,,,
s_parts=53,s_parts=9,6814288.28,6814.28828,,,,,,,,,9,53,6814.28828,53.33%,,,
s_parts=53,s_parts=8,6814288.29,6814.28829,,,,,,,,,8,53,6814.28829,53.33%,,,
s_parts=53,s_parts=7,6814288.455,6814.288455,,,,,,,,,7,53,6814.288455,53.33%,,,
s_parts=53,s_parts=6,6814290.921,6814.290921,,,,,,,,,6,53,6814.290921,53.33%,,,
s_parts=53,s_parts=5,6814324.058,6814.324058,,,,,,,,,5,53,6814.324058,53.33%,,,
s_parts=53,s_parts=4,6814719.286,6814.719286,,,,,,,,,4,53,6814.719286,53.32%,,,
s_parts=53,s_parts=3,6818821.977,6818.821977,,,,,,,,,3,53,6818.821977,53.30%,,,
s_parts=53,s_parts=2,6854936.784,6854.936784,,,,,,,,,2,53,6854.936784,53.05%,,,
s_parts=77,s_parts=0,6857078.955,6857.078955,,,,,,,,,0,77,6857.078955,53.03%,,,
s_parts=55,s_parts=1,6865781.387,6865.781387,,,,,,,,,1,55,6865.781387,52.97%,,,
s_parts=76,s_parts=0,6919688.271,6919.688271,,,,,,,,,0,76,6919.688271,52.60%,,,
s_parts=52,s_parts=10,6954594.793,6954.594793,,,,,,,,,10,52,6954.594793,52.37%,,,
s_parts=52,s_parts=9,6954594.793,6954.594793,,,,,,,,,9,52,6954.594793,52.37%,,,
